#,"Domain Rating","URL Rating (desc)","Referring Domains","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",TextPre,"Link Anchor",TextPost,Type,"Backlink Status","First Seen","Last Check","Day Lost",Language,Traffic,Keywords,"Js rendered","Linked Domains"
1997,28,8,0,https://khartsyzsk.superjob.ua/clients/fgbu-fgbu-fnkc-specializirovannyh-vidov-medicinskoj-pomoschi-i-medicinskih-tehnologij-fmba-rossii-180504.html,"Вакансии ФГБУ ФГБУ ФНКЦ специализированных видов медицинской помощи и медицинских технологий ФМБА России в Харцызске, работа в ФГБУ ФГБУ ФНКЦ специализированных видов медицинской помощи и медицинских технологий ФМБА России на Superjob",37,10,http://fnkc-fmba.ru/,,fnkc-fmba.ru,,Nofollow,,"2019-08-04 11:33:19","2020-04-17 18:26:48",,ru,0,0,,3
1998,28,8,0,https://kiberis.ru/?c=928,"ФНКЦ ФМБА на Ореховом бульваре",713,6,https://fnkc-fmba.ru/,,fnkc-fmba.ru,,Nofollow,,"2018-12-14 00:18:06","2020-06-13 06:09:03",,,0,1,,4
1999,28,8,0,https://kiberis.ru/?c=928,"ФНКЦ ФМБА на Ореховом бульваре",713,6,http://fnkc-fmba.ru/,,fnkc-fmba.ru,,Nofollow,,"2018-12-14 00:18:06","2020-06-13 06:09:03",,,0,1,,4
2000,29,8,0,http://site.doctorsforum.ru/viewtopic.php?f=202&t=3700,"Клиническая больница № 83 ФМБА - Национальный медицинский форум",80,10,https://fnkc-fmba.ru/about/,,http://www.kb83.com/about/,,"Nofollow, Content",,"2019-05-26 13:11:31","2020-04-18 16:12:43",,ru,0,0,,6
2001,29,8,0,http://site.doctorsforum.ru/viewtopic.php?f=202&t=3700,"Клиническая больница № 83 ФМБА - Национальный медицинский форум",80,10,http://fnkc-fmba.ru/about/,,http://www.kb83.com/about/,,"Nofollow, Content",,"2019-05-26 13:11:31","2020-04-18 16:12:43",,ru,0,0,,6
2002,28,8,0,https://autolada.ru/viewtopic.php?p=11607522,"Онли москвичам. Про медицину - Просмотр темы :: AUTOLADA.RU",104,7,https://fnkc-fmba.ru/,,https://fnkc-fmba.ru,,Nofollow,,"2019-01-26 12:46:41","2020-03-17 20:51:44",,ru,0,0,,4
2003,28,8,0,https://www.autolada.ru/viewtopic.php?p=11607398,"Онли москвичам. Про медицину - Просмотр темы :: AUTOLADA.RU",103,7,https://fnkc-fmba.ru/,,https://fnkc-fmba.ru,,Nofollow,,"2019-01-27 06:58:42","2020-03-18 01:39:00",,ru,0,0,,4
2004,28,8,0,https://www.autolada.ru/viewtopic.php?t=385289,"Онли москвичам. Про медицину - Просмотр темы :: AUTOLADA.RU",104,7,https://fnkc-fmba.ru/,,https://fnkc-fmba.ru,,Nofollow,,"2019-01-24 11:41:23","2020-03-16 12:50:33",,ru,0,0,,4
2005,28,8,0,https://konstantinovka.superjob.ua/clients/fgbu-fgbu-fnkc-specializirovannyh-vidov-medicinskoj-pomoschi-i-medicinskih-tehnologij-fmba-rossii-180504.html,"Вакансии ФГБУ ФГБУ ФНКЦ специализированных видов медицинской помощи и медицинских технологий ФМБА России в Константиновке, работа в ФГБУ ФГБУ ФНКЦ специализированных видов медицинской помощи и медицинских технологий ФМБА России на Superjob",37,9,https://fnkc-fmba.ru/,,fnkc-fmba.ru,,Nofollow,,"2020-01-13 19:06:36","2020-01-13 19:06:36",,ru,0,0,,3
2006,28,8,0,https://konstantinovka.superjob.ua/clients/fgbu-fgbu-fnkc-specializirovannyh-vidov-medicinskoj-pomoschi-i-medicinskih-tehnologij-fmba-rossii-180504.html,"Вакансии ФГБУ ФГБУ ФНКЦ специализированных видов медицинской помощи и медицинских технологий ФМБА России в Константиновке, работа в ФГБУ ФГБУ ФНКЦ специализированных видов медицинской помощи и медицинских технологий ФМБА России на Superjob",37,9,http://fnkc-fmba.ru/,,fnkc-fmba.ru,,Nofollow,,"2020-01-13 19:06:36","2020-01-13 19:06:36",,ru,0,0,,3
2007,28,8,0,http://www.autolada.ru/viewtopic.php?p=11607457,"Онли москвичам. Про медицину - Просмотр темы :: AUTOLADA.RU",104,7,https://fnkc-fmba.ru/,,https://fnkc-fmba.ru,,Nofollow,,"2019-02-01 03:14:16","2020-03-15 18:46:27",,ru,0,0,,4
2008,28,8,0,http://www.autolada.ru/viewtopic.php?t=385289,"Онли москвичам. Про медицину - Просмотр темы :: AUTOLADA.RU",103,7,https://fnkc-fmba.ru/,,https://fnkc-fmba.ru,,Nofollow,,"2019-01-25 03:20:14","2020-03-14 10:11:12",,ru,0,0,,4
2009,28,8,0,https://korosten.superjob.ua/clients/fgbu-fgbu-fnkc-specializirovannyh-vidov-medicinskoj-pomoschi-i-medicinskih-tehnologij-fmba-rossii-180504.html,"Вакансии ФГБУ ФГБУ ФНКЦ специализированных видов медицинской помощи и медицинских технологий ФМБА России в Коростене, работа в ФГБУ ФГБУ ФНКЦ специализированных видов медицинской помощи и медицинских технологий ФМБА России на Superjob",42,12,https://fnkc-fmba.ru/,,fnkc-fmba.ru,,Nofollow,,"2019-08-26 20:34:27","2020-05-04 10:57:24",,ru,0,0,,3
2010,28,8,0,https://korosten.superjob.ua/clients/fgbu-fgbu-fnkc-specializirovannyh-vidov-medicinskoj-pomoschi-i-medicinskih-tehnologij-fmba-rossii-180504.html,"Вакансии ФГБУ ФГБУ ФНКЦ специализированных видов медицинской помощи и медицинских технологий ФМБА России в Коростене, работа в ФГБУ ФГБУ ФНКЦ специализированных видов медицинской помощи и медицинских технологий ФМБА России на Superjob",42,12,http://fnkc-fmba.ru/,,fnkc-fmba.ru,,Nofollow,,"2019-08-26 20:34:27","2020-05-04 10:57:24",,ru,0,0,,3
2011,28,8,0,https://autolada.ru/viewtopic.php?p=11607398,"Онли москвичам. Про медицину - Просмотр темы :: AUTOLADA.RU",104,7,https://fnkc-fmba.ru/,,https://fnkc-fmba.ru,,Nofollow,,"2019-01-21 10:08:16","2020-03-27 08:01:36",,ru,0,0,,4
2012,30,8,0,http://eye.medprofedu.ru/kafedri-i-kursi/kafedra-akusherstva-i-ginekologii,"Академия постдипломного образования ФГБУ ФНКЦ ФМБА России / Кафедры и курсы / Кафедра акушерства и гинекологии",13,3,https://fnkc-fmba.ru/,,http://www.kb83.com,,"Dofollow, Content",,"2017-07-04 11:10:18","2020-06-04 14:40:48",,ru,0,0,,2
2013,30,8,0,http://eye.medprofedu.ru/kafedri-i-kursi/kafedra-akusherstva-i-ginekologii,"Академия постдипломного образования ФГБУ ФНКЦ ФМБА России / Кафедры и курсы / Кафедра акушерства и гинекологии",13,3,http://fnkc-fmba.ru/,,http://www.kb83.com,,"Dofollow, Content",,"2016-11-15 10:37:03","2020-06-04 14:40:48",,ru,0,0,,2
2014,30,8,0,http://eye.medprofedu.ru/kafedri-i-kursi/kafedra-kardiologii/klinicheskaya-baza,"Академия постдипломного образования ФГБУ ФНКЦ ФМБА России / Кафедры и курсы / Кафедра кардиологии / Клиническая база",13,1,https://fnkc-fmba.ru/,,fnkc-fmba.ru,,"Dofollow, Content",,"2017-08-19 10:10:50","2020-06-04 14:23:49",,,0,0,,1
2015,30,8,0,http://eye.medprofedu.ru/kafedri-i-kursi/kafedra-nervnih-bolezney-i-neyrostomatologii/klinicheskaya-baza,"Академия постдипломного образования ФГБУ ФНКЦ ФМБА России / Кафедры и курсы / Кафедра нервных болезней / Клиническая база",14,3,https://fnkc-fmba.ru/,"мозгового кровообращения. 115682, г. Москва, Ореховый бульвар, д. 28. Сайт",http://fnkc-fmba.ru,,"Dofollow, Content",,"2018-02-25 16:32:35","2020-06-04 13:51:04",,ru,0,0,,2
2016,30,8,0,http://eye.medprofedu.ru/kafedri-i-kursi/kafedra-nervnih-bolezney-i-neyrostomatologii/klinicheskaya-baza,"Академия постдипломного образования ФГБУ ФНКЦ ФМБА России / Кафедры и курсы / Кафедра нервных болезней / Клиническая база",14,3,http://fnkc-fmba.ru/,"мозгового кровообращения. 115682, г. Москва, Ореховый бульвар, д. 28. Сайт",http://fnkc-fmba.ru,,"Dofollow, Content",,"2018-02-25 16:32:35","2020-06-04 13:51:04",,ru,0,0,,2
2017,30,8,0,http://eye.medprofedu.ru/kafedri-i-kursi/kafedra-obshestvennogo-zdorovya-i-zdravoohraneniya-pravovedeniya-i-informatiki/dopolnitelnie-professionalnie-programmi,"Академия постдипломного образования ФГБУ ФНКЦ ФМБА России / Кафедры и курсы / Кафедра общественного здоровья и здравоохранения / Клиническая база",13,1,https://fnkc-fmba.ru/,,www.fnkc-fmba.ru,,"Dofollow, Content",,"2019-04-12 16:41:59","2020-06-04 13:53:49",,,0,0,,1
2018,30,8,0,http://medprofedu.ru/kafedri-i-kursi/kafedra-akusherstva-i-ginekologii,"Академия постдипломного образования ФГБУ ФНКЦ ФМБА России / Кафедры и курсы / Кафедра акушерства и гинекологии",17,11,https://fnkc-fmba.ru/,,http://www.kb83.com,,Dofollow,,"2017-06-24 10:19:17","2020-05-27 15:40:29",,ru,0,0,,8
2019,30,8,0,http://medprofedu.ru/kafedri-i-kursi/kafedra-akusherstva-i-ginekologii,"Академия постдипломного образования ФГБУ ФНКЦ ФМБА России / Кафедры и курсы / Кафедра акушерства и гинекологии",17,11,http://fnkc-fmba.ru/,,http://www.kb83.com,,Dofollow,,"2015-12-24 17:25:08","2020-05-27 15:40:29",,ru,0,0,,8
2020,30,8,0,http://medprofedu.ru/kafedri-i-kursi/kafedra-kardiologii/klinicheskaya-baza,"Академия постдипломного образования ФГБУ ФНКЦ ФМБА России / Кафедры и курсы / Кафедра кардиологии / Клиническая база",17,9,https://fnkc-fmba.ru/,,fnkc-fmba.ru,,"Dofollow, Content",,"2017-08-17 21:16:22","2020-05-30 01:50:47",,,0,0,,7
2021,30,8,0,http://medprofedu.ru/kafedri-i-kursi/kafedra-nervnih-bolezney-i-neyrostomatologii/klinicheskaya-baza,"Академия постдипломного образования ФГБУ ФНКЦ ФМБА России / Кафедры и курсы / Кафедра нервных болезней / Клиническая база",18,11,https://fnkc-fmba.ru/,"мозгового кровообращения. 115682, г. Москва, Ореховый бульвар, д. 28. Сайт",http://fnkc-fmba.ru,,"Dofollow, Content",,"2018-02-20 14:47:38","2020-05-30 02:01:51",,ru,0,0,,8
2022,30,8,0,http://medprofedu.ru/kafedri-i-kursi/kafedra-nervnih-bolezney-i-neyrostomatologii/klinicheskaya-baza,"Академия постдипломного образования ФГБУ ФНКЦ ФМБА России / Кафедры и курсы / Кафедра нервных болезней / Клиническая база",18,11,http://fnkc-fmba.ru/,"мозгового кровообращения. 115682, г. Москва, Ореховый бульвар, д. 28. Сайт",http://fnkc-fmba.ru,,"Dofollow, Content",,"2018-02-20 14:47:38","2020-05-30 02:01:51",,ru,0,0,,8
2023,30,8,0,http://medprofedu.ru/kafedri-i-kursi/kafedra-obshestvennogo-zdorovya-i-zdravoohraneniya-pravovedeniya-i-informatiki/dopolnitelnie-professionalnie-programmi,"Академия постдипломного образования ФГБУ ФНКЦ ФМБА России / Кафедры и курсы / Кафедра общественного здоровья и здравоохранения / Клиническая база",17,9,https://fnkc-fmba.ru/,,www.fnkc-fmba.ru,,"Dofollow, Content",,"2019-04-07 09:05:41","2020-05-30 02:03:27",,,0,0,,7
2024,30,8,0,http://www.medprofedu.ru/kafedri-i-kursi/kafedra-nervnih-bolezney-i-neyrostomatologii/klinicheskaya-baza,"Академия постдипломного образования ФГБУ ФНКЦ ФМБА России / Кафедры и курсы / Кафедра нервных болезней / Клиническая база",18,11,https://fnkc-fmba.ru/,"мозгового кровообращения. 115682, г. Москва, Ореховый бульвар, д. 28. Сайт",http://fnkc-fmba.ru,,"Dofollow, Content",,"2018-03-11 13:54:03","2020-05-25 01:01:42",,ru,0.01,2,,8
2025,30,8,0,http://www.medprofedu.ru/kafedri-i-kursi/kafedra-nervnih-bolezney-i-neyrostomatologii/klinicheskaya-baza,"Академия постдипломного образования ФГБУ ФНКЦ ФМБА России / Кафедры и курсы / Кафедра нервных болезней / Клиническая база",18,11,http://fnkc-fmba.ru/,"мозгового кровообращения. 115682, г. Москва, Ореховый бульвар, д. 28. Сайт",http://fnkc-fmba.ru,,"Dofollow, Content",,"2018-03-11 13:54:03","2020-05-25 01:01:42",,ru,0.01,2,,8
